_id,PK,Code,BlockID,CheckpointID,DateCreate,ProductComposite,ProductID,Size,Style,Content,OriginCheckpointID,PrintSize,FruitCount,CheckweigherResultAvg,DataMatrixExists,PTIExists,ProductName
63abb802b217eb8803621a95,361::2022::e8def7af22,None,SPMASHDH,209,2022-12-28 03:28:53.374,p51::cBULK,51.0,,,BULK,,,,,False,False,Blue Tote
63abb80ab217eb8803621ad3,361::2022::12151307,12151307,SPMASHDH,101,2022-12-28 03:28:59.730,p52::s5::k18# TRAY::cTRAY,52.0,5,18# TRAY,TRAY,174.0,5/18,18.0,17.633333841959637,True,False,Mighties Shiranui
63abb80db217eb8803621aeb,361::2022::e8c986a305,None,SPMASHDH,209,2022-12-28 03:29:03.927,p51::cBULK,51.0,,,BULK,,,,,False,False,Blue Tote
63abb812b217eb8803621b16,361::2022::16182325,16182325,SPMASHDH,101,2022-12-28 03:29:08.870,p52::s7::k18# TRAY::cBULK,52.0,7,18# TRAY,BULK,29.0,7/25,,17.875,True,False,Mighties Shiranui
63abb816b217eb8803621b34,361::2022::16188722,16188722,SPMASHDH,101,2022-12-28 03:29:13.094,p52::s8::k18# TRAY::cBULK,52.0,8,18# TRAY,BULK,36.0,8/28,,17.566667556762695,True,False,Mighties Shiranui
63abb819b217eb8803621b41,361::2022::16188719,16188719,SPMASHDH,101,2022-12-28 03:29:14.978,p52::s7::k18# TRAY::cBULK,52.0,7,18# TRAY,BULK,32.0,7/25,,17.600000381469727,True,False,Mighties Shiranui
63abb821b217eb8803621b7b,361::2022::2501804e5b,None,SPMASHDH,209,2022-12-28 03:29:23.980,p51::cBULK,51.0,,,BULK,,,,,False,False,Blue Tote
63abb821b217eb8803621b7f,361::2022::16188720,16188720,SPMASHDH,101,2022-12-28 03:29:23.705,p52::s7::k18# TRAY::cBULK,52.0,7,18# TRAY,BULK,32.0,7/25,,18.266667048136394,True,False,Mighties Shiranui
63abb826b217eb8803621ba2,361::2022::16182329,16182329,SPMASHDH,101,2022-12-28 03:29:28.979,p52::s7::k18# TRAY::cBULK,52.0,7,18# TRAY,BULK,29.0,7/25,,17.800000190734863,True,False,Mighties Shiranui
63abb830b217eb8803621be9,361::2022::16184565,16184565,SPMASHDH,101,2022-12-28 03:29:38.565,p52::s8::k18# TRAY::cBULK,52.0,8,18# TRAY,BULK,25.0,8/28,,17.42500066757202,True,False,Mighties Shiranui
63abb832b217eb8803621bf4,361::2022::ba6665220b,None,SPMASHDH,209,2022-12-28 03:29:40.275,p1::kBULK::cBULK,1.0,,BULK,BULK,,,,,True,False,RPC
63abb832b217eb8803621bfc,361::2022::16186248,16186248,SPMASHDH,101,2022-12-28 03:29:40.206,p52::s7::k18# TRAY::cBULK,52.0,7,18# TRAY,BULK,32.0,7/25,,17.100000381469727,True,False,Mighties Shiranui
63abb833b217eb8803621c00,361::2022::16182328,16182328,SPMASHDH,101,2022-12-28 03:29:41.869,p52::s8::k18# TRAY::cBULK,52.0,8,18# TRAY,BULK,28.0,8/28,,17.425000190734863,True,False,Mighties Shiranui
63abb835b217eb8803621c16,361::2022::16184585,16184585,SPMASHDH,101,2022-12-28 03:29:43.540,p52::s8::cTRAY,52.0,8,,TRAY,,8/28,28.0,18.600000858306885,True,False,Mighties Shiranui
63abb83db217eb8803621c54,361::2022::16186244,16186244,SPMASHDH,101,2022-12-28 03:29:52.513,p52::s7::k18# TRAY::cBULK,52.0,7,18# TRAY,BULK,32.0,7/25,,18.600000381469727,True,False,Mighties Shiranui
63abb841b217eb8803621c71,361::2022::16184588,16184588,SPMASHDH,101,2022-12-28 03:29:55.589,p52::s8::k18# TRAY::cBULK,52.0,8,18# TRAY,BULK,24.0,8/28,,16.860000610351562,True,False,Mighties Shiranui
63abb843b217eb8803621c82,361::2022::16182326,16182326,SPMASHDH,101,2022-12-28 03:29:57.241,p52::s8::k18# TRAY::cBULK,52.0,8,18# TRAY,BULK,28.0,8/28,,17.55000066757202,True,False,Mighties Shiranui
63abb847b217eb8803621c95,361::2022::9ab441aed8,None,SPMASHDH,209,2022-12-28 03:30:01.639,p51::cBULK,51.0,,,BULK,,,,,False,False,Blue Tote
63abb850b217eb8803621cd3,361::2022::16182322,16182322,SPMASHDH,101,2022-12-28 03:30:09.957,p52::s8::k18# TRAY::cBULK,52.0,8,18# TRAY,BULK,28.0,8/28,,16.65000009536743,True,False,Mighties Shiranui
63abb858b217eb8803621d0a,361::2022::16186246,16186246,SPMASHDH,101,2022-12-28 03:30:17.909,p52::cBULK,52.0,,,BULK,,,,19.375000476837158,True,False,Mighties Shiranui
63abb85cb217eb8803621d27,361::2022::16182330,16182330,SPMASHDH,101,2022-12-28 03:30:22.635,p52::s7::k18# TRAY::cBULK,52.0,7,18# TRAY,BULK,29.0,7/25,,18.625000476837158,True,False,Mighties Shiranui
63abb863b217eb8803621d57,361::2022::025c739f7b,None,SPMASHDH,209,2022-12-28 03:30:31.118,p51::cBULK,51.0,,,BULK,,,,,False,False,Blue Tote
63abb869b217eb8803621d81,361::2022::16186253,16186253,SPMASHDH,101,2022-12-28 03:30:35.827,p52::s7::k18# TRAY::cBULK,52.0,7,18# TRAY,BULK,32.0,7/25,,18.250000476837158,True,False,Mighties Shiranui
63abb86eb217eb8803621da0,361::2022::12151306,12151306,SPMASHDH,101,2022-12-28 03:30:39.624,p52::s5::k18# TRAY::cTRAY,52.0,5,18# TRAY,TRAY,174.0,5/18,18.0,17.320000076293944,True,False,Mighties Shiranui
63abb870b217eb8803621db7,361::2022::16188745,16188745,SPMASHDH,101,2022-12-28 03:30:42.776,p52::s8::k18# TRAY::cBULK,52.0,8,18# TRAY,BULK,36.0,8/28,,17.766667048136394,True,False,Mighties Shiranui
63abb875b217eb8803621ddf,361::2022::51e707fd40,None,SPMASHDH,209,2022-12-28 03:30:48.426,p51::cBULK,51.0,,,BULK,,,,,False,False,Blue Tote
63abb876b217eb8803621de4,361::2022::f92a4a2e76,None,SPMASHDH,209,2022-12-28 03:30:49.710,p51::cBULK,51.0,,,BULK,,,,,False,False,Blue Tote
63abb878b217eb8803621dee,361::2022::16186251,16186251,SPMASHDH,101,2022-12-28 03:30:49.896,p52::s7::k18# TRAY::cBULK,52.0,7,18# TRAY,BULK,32.0,7/25,,17.54000015258789,True,False,Mighties Shiranui
63abb879b217eb8803621df7,361::2022::16184586,16184586,SPMASHDH,101,2022-12-28 03:30:51.555,p52::s8::k18# TRAY::cBULK,52.0,8,18# TRAY,BULK,24.0,8/28,,17.075000286102295,True,False,Mighties Shiranui
63abb87db217eb8803621e10,361::2022::b36edc2622,None,SPMASHDH,209,2022-12-28 03:30:55.791,p51::cBULK,51.0,,,BULK,,,,,False,False,Blue Tote
63abb88bb217eb8803621e77,361::2022::4fd87e20c2,None,SPMASHDH,209,2022-12-28 03:31:10.814,p51::cBULK,51.0,,,BULK,,,,,False,False,Blue Tote
63abb893b217eb8803621ea1,361::2022::12151308,12151308,SPMASHDH,101,2022-12-28 03:31:17.091,p52::s6::k18# TRAY::cTRAY,52.0,6,18# TRAY,TRAY,174.0,6/22,22.0,17.575000762939453,True,False,Mighties Shiranui
63abb89ab217eb8803621ed5,361::2022::b8791b7185,None,SPMASHDH,209,2022-12-28 03:31:26.131,p51::cBULK,51.0,,,BULK,,,,,False,False,Blue Tote
63abb89db217eb8803621eda,361::2022::16182327,16182327,SPMASHDH,101,2022-12-28 03:31:27.414,p52::s7::k18# TRAY::cBULK,52.0,7,18# TRAY,BULK,29.0,7/25,,18.566666920979817,True,False,Mighties Shiranui
63abb8b8b217eb8803621f93,361::2022::fad614c6ff,None,SPMASHDH,209,2022-12-28 03:31:55.669,p51::cBULK,51.0,,,BULK,,,,,False,False,Blue Tote
63abb8bab217eb8803621f9a,361::2022::12151310,12151310,SPMASHDH,101,2022-12-28 03:31:56.063,p52::s6::k18# TRAY::cTRAY,52.0,6,18# TRAY,TRAY,174.0,6/22,22.0,17.633333841959637,True,False,Mighties Shiranui
63abb8bcb217eb8803621fab,361::2022::16182337,16182337,SPMASHDH,101,2022-12-28 03:31:57.687,p52::s7::k18# TRAY::cTRAY,52.0,7,18# TRAY,TRAY,29.0,7/25,25.0,18.17500066757202,True,False,Mighties Shiranui
63abb8bdb217eb8803621fbb,361::2022::16188682,16188682,SPMASHDH,101,2022-12-28 03:31:59.335,p52::s8::k18# TRAY::cTRAY,52.0,8,18# TRAY,TRAY,36.0,8/28,28.0,17.77500057220459,True,False,Mighties Shiranui
63abb8beb217eb8803621fc0,361::2022::16182331,16182331,SPMASHDH,101,2022-12-28 03:32:00.979,p52::s8::cTRAY,52.0,8,,TRAY,,8/28,28.0,17.033334096272785,True,False,Mighties Shiranui
63abb8c4b217eb8803621fe8,361::2022::12151311,12151311,SPMASHDH,101,2022-12-28 03:32:06.859,p52::s6::k18# TRAY::cTRAY,52.0,6,18# TRAY,TRAY,174.0,6/22,22.0,17.975000381469727,True,False,Mighties Shiranui
63abb8cab217eb880362201a,361::2022::16188729,16188729,SPMASHDH,101,2022-12-28 03:32:11.923,p52::s8::k18# TRAY::cTRAY,52.0,8,18# TRAY,TRAY,37.0,8/28,28.0,17.83333396911621,True,False,Mighties Shiranui
63abb8cbb217eb8803622021,361::2022::16186254,16186254,SPMASHDH,101,2022-12-28 03:32:14.104,p52::s7::k18# TRAY::cTRAY,52.0,7,18# TRAY,TRAY,32.0,7/25,25.0,18.600001017252605,True,False,Mighties Shiranui
63abb8ceb217eb8803622031,361::2022::16182336,16182336,SPMASHDH,101,2022-12-28 03:32:16.318,p52::s7::k18# TRAY::cTRAY,52.0,7,18# TRAY,TRAY,29.0,7/25,25.0,18.233333587646484,True,False,Mighties Shiranui
63abb8d4b217eb8803622057,361::2022::12151309,12151309,SPMASHDH,101,2022-12-28 03:32:21.618,p52::s7::k18# TRAY::cTRAY,52.0,7,18# TRAY,TRAY,174.0,7/25,25.0,18.46666717529297,True,False,Mighties Shiranui
63abb8d5b217eb8803622063,361::2022::4965a3f130,None,SPMASHDH,209,2022-12-28 03:32:23.657,p1::kBULK::cBULK,1.0,,BULK,BULK,,,,,True,False,RPC
63abb8d6b217eb8803622067,361::2022::16188730,16188730,SPMASHDH,101,2022-12-28 03:32:23.288,p52::s8::k18# TRAY::cTRAY,52.0,8,18# TRAY,TRAY,37.0,8/28,28.0,17.200000381469728,True,False,Mighties Shiranui
63abb8ddb217eb8803622096,361::2022::16188737,16188737,SPMASHDH,101,2022-12-28 03:32:30.290,p52::s8::k18# TRAY::cTRAY,52.0,8,18# TRAY,TRAY,37.0,8/28,28.0,17.100000381469727,True,False,Mighties Shiranui
63abb8ddb217eb880362209c,361::2022::1eacd60f8a,None,SPMASHDH,209,2022-12-28 03:32:32.918,p51::cBULK,51.0,,,BULK,,,,,False,False,Blue Tote
63abb8dfb217eb88036220a9,361::2022::e8e206ce1a,None,SPMASHDH,209,2022-12-28 03:32:34.183,p51::cBULK,51.0,,,BULK,,,,,False,False,Blue Tote
63abb8e7b217eb88036220da,361::2022::12151313,12151313,SPMASHDH,101,2022-12-28 03:32:40.808,p52::s9::k18# TRAY::cTRAY,52.0,9,18# TRAY,TRAY,174.0,9/33,33.0,18.250000476837158,True,False,Mighties Shiranui
63abb8eab217eb88036220f1,361::2022::16188746,16188746,SPMASHDH,101,2022-12-28 03:32:43.797,p52::s8::k18# TRAY::cTRAY,52.0,8,18# TRAY,TRAY,36.0,8/28,28.0,17.875000476837158,True,False,Mighties Shiranui
63abb8eab217eb88036220f2,361::2022::a1959aad1b,None,SPMASHDH,209,2022-12-28 03:32:44.458,p51::cBULK,51.0,,,BULK,,,,,False,False,Blue Tote
63abb8eeb217eb880362211a,361::2022::16184583,16184583,SPMASHDH,101,2022-12-28 03:32:47.687,p52::s8::k18# TRAY::cTRAY,52.0,8,18# TRAY,TRAY,24.0,8/28,28.0,18.125000953674316,True,False,Mighties Shiranui
63abb8f0b217eb8803622125,361::2022::16182335,16182335,SPMASHDH,101,2022-12-28 03:32:49.360,p52::s7::k18# TRAY::cTRAY,52.0,7,18# TRAY,TRAY,29.0,7/25,25.0,18.075000286102295,True,False,Mighties Shiranui
63abb8f3b217eb8803622142,361::2022::7962838ad9,None,SPMASHDH,209,2022-12-28 03:32:54.924,p1::kBULK::cBULK,1.0,,BULK,BULK,,,,,True,False,RPC
63abb8f4b217eb8803622149,361::2022::48cddb0560,None,SPMASHDH,209,2022-12-28 03:32:56.217,p51::cBULK,51.0,,,BULK,,,,,False,False,Blue Tote
63abb8f5b217eb880362214f,361::2022::16188739,16188739,SPMASHDH,101,2022-12-28 03:32:55.693,p52::s8::k18# TRAY::cTRAY,52.0,8,18# TRAY,TRAY,36.0,8/28,28.0,16.950000762939453,True,False,Mighties Shiranui
63abb8fab217eb880362216b,361::2022::47e2a8dc0b,None,SPMASHDH,209,2022-12-28 03:33:00.810,p51::cBULK,51.0,,,BULK,,,,,False,False,Blue Tote
63abb8feb217eb880362218d,361::2022::16182334,16182334,SPMASHDH,101,2022-12-28 03:33:04.576,p52::s8::cTRAY,52.0,8,,TRAY,,8/28,28.0,17.260000801086427,True,False,Mighties Shiranui
63abb902b217eb88036221a7,361::2022::16188740,16188740,SPMASHDH,101,2022-12-28 03:33:08.869,p52::s8::k18# TRAY::cTRAY,52.0,8,18# TRAY,TRAY,36.0,8/28,28.0,17.350000381469727,True,False,Mighties Shiranui
63abb909b217eb88036221d4,361::2022::16188738,16188738,SPMASHDH,101,2022-12-28 03:33:16.090,p52::s8::k18# TRAY::cTRAY,52.0,8,18# TRAY,TRAY,37.0,8/28,28.0,17.550000190734863,True,False,Mighties Shiranui
63abb914b217eb880362221b,361::2022::16184590,16184590,SPMASHDH,101,2022-12-28 03:33:26.034,p52::s8::k18# TRAY::cTRAY,52.0,8,18# TRAY,TRAY,24.0,8/28,28.0,17.50000063578288,True,False,Mighties Shiranui
63abb919b217eb880362223f,361::2022::16188662,16188662,SPMASHDH,101,2022-12-28 03:33:32.494,p52::s8::k18# TRAY::cTRAY,52.0,8,18# TRAY,TRAY,37.0,8/28,28.0,17.325000286102295,True,False,Mighties Shiranui
63abb91ab217eb880362224a,361::2022::16188732,16188732,SPMASHDH,101,2022-12-28 03:33:32.064,p52::s8::k18# TRAY::cTRAY,52.0,8,18# TRAY,TRAY,37.0,8/28,28.0,17.300000190734863,True,False,Mighties Shiranui
63abb920b217eb880362226d,361::2022::16182315,16182315,SPMASHDH,101,2022-12-28 03:33:37.481,p52::s8::k18# TRAY::cTRAY,52.0,8,18# TRAY,TRAY,29.0,8/28,28.0,17.15000057220459,True,False,Mighties Shiranui
63abb926b217eb88036222a0,361::2022::16182318,16182318,SPMASHDH,101,2022-12-28 03:33:44.277,p52::s8::k18# TRAY::cTRAY,52.0,8,18# TRAY,TRAY,28.0,8/28,28.0,17.30000066757202,True,False,Mighties Shiranui
63abb92ab217eb88036222c2,361::2022::16184584,16184584,SPMASHDH,101,2022-12-28 03:33:48.725,p52::s8::k18# TRAY::cTRAY,52.0,8,18# TRAY,TRAY,25.0,8/28,28.0,17.43333371480306,True,False,Mighties Shiranui
63abb92eb217eb88036222e2,361::2022::16184589,16184589,SPMASHDH,101,2022-12-28 03:33:52.695,p52::s8::k18# TRAY::cTRAY,52.0,8,18# TRAY,TRAY,24.0,8/28,28.0,17.0,True,False,Mighties Shiranui
63abb933b217eb8803622300,361::2022::16188741,16188741,SPMASHDH,101,2022-12-28 03:33:58.311,p52::s8::k18# TRAY::cTRAY,52.0,8,18# TRAY,TRAY,36.0,8/28,28.0,17.27500009536743,True,False,Mighties Shiranui
63abb936b217eb880362230e,361::2022::9153f7963d,None,SPMASHDH,209,2022-12-28 03:34:02.156,p51::cBULK,51.0,,,BULK,,,,,False,False,Blue Tote
63abb93ab217eb8803622327,361::2022::16186255,16186255,SPMASHDH,101,2022-12-28 03:34:04.962,p52::s7::k18# TRAY::cTRAY,52.0,7,18# TRAY,TRAY,32.0,7/25,25.0,17.42500066757202,True,False,Mighties Shiranui
63abb946b217eb880362236f,361::2022::16182317,16182317,SPMASHDH,101,2022-12-28 03:34:15.665,p52::s8::k18# TRAY::cTRAY,52.0,8,18# TRAY,TRAY,28.0,8/28,28.0,17.375000476837158,True,False,Mighties Shiranui
63abb94eb217eb88036223a6,361::2022::16184567,16184567,SPMASHDH,101,2022-12-28 03:34:24.520,p52::s8::k18# TRAY::cTRAY,52.0,8,18# TRAY,TRAY,25.0,8/28,28.0,17.25,True,False,Mighties Shiranui
63abb950b217eb88036223b5,361::2022::82447b98df,None,SPMASHDH,209,2022-12-28 03:34:26.792,p51::cBULK,51.0,,,BULK,,,,,False,False,Blue Tote
63abb950b217eb88036223b7,361::2022::12151312,12151312,SPMASHDH,101,2022-12-28 03:34:27.590,p52::s9::k18# TRAY::cTRAY,52.0,9,18# TRAY,TRAY,174.0,9/33,33.0,18.600000381469727,True,False,Mighties Shiranui
63abb956b217eb88036223ee,361::2022::16186250,16186250,SPMASHDH,101,2022-12-28 03:34:33.379,p52::s7::k18# TRAY::cTRAY,52.0,7,18# TRAY,TRAY,32.0,7/25,25.0,18.133333841959637,True,False,Mighties Shiranui
63abb95db217eb8803622419,361::2022::16188721,16188721,SPMASHDH,101,2022-12-28 03:34:39.847,p52::s8::k18# TRAY::cTRAY,52.0,8,18# TRAY,TRAY,36.0,8/28,28.0,17.600000381469727,True,False,Mighties Shiranui
63abb95eb217eb880362241c,361::2022::847c853b36,None,SPMASHDH,209,2022-12-28 03:34:40.551,p51::cBULK,51.0,,,BULK,,,,,False,False,Blue Tote
63abb96ab217eb8803622473,361::2022::10c62b5aff,None,SPMASHDH,209,2022-12-28 03:34:53.363,p1::kBULK::cBULK,1.0,,BULK,BULK,,,,,True,False,RPC
63abb96db217eb8803622483,361::2022::16188742,16188742,SPMASHDH,101,2022-12-28 03:34:55.299,p52::s8::k18# TRAY::cTRAY,52.0,8,18# TRAY,TRAY,36.0,8/28,28.0,17.15000009536743,True,False,Mighties Shiranui
63abb972b217eb88036224a7,361::2022::8e9742def2,None,SPMASHDH,209,2022-12-28 03:35:01.708,p51::cBULK,51.0,,,BULK,,,,,False,False,Blue Tote
63abb975b217eb88036224b6,361::2022::16188747,16188747,SPMASHDH,101,2022-12-28 03:35:02.442,p52::s8::k18# TRAY::cTRAY,52.0,8,18# TRAY,TRAY,33.0,8/28,28.0,17.766666412353516,True,False,Mighties Shiranui
63abb97ab217eb88036224d9,361::2022::c13ef90309,None,SPMASHDH,209,2022-12-28 03:35:09.598,p51::cBULK,51.0,,,BULK,,,,,False,False,Blue Tote
63abb97db217eb88036224e9,361::2022::16184614,16184614,SPMASHDH,101,2022-12-28 03:35:11.139,p52::s8::k18# TRAY::cTRAY,52.0,8,18# TRAY,TRAY,25.0,8/28,28.0,16.975000381469727,True,False,Mighties Shiranui
63abb97fb217eb88036224fe,361::2022::037bdf98c3,None,SPMASHDH,209,2022-12-28 03:35:15.120,p51::cBULK,51.0,,,BULK,,,,,False,False,Blue Tote
63abb986b217eb8803622530,361::2022::16188731,16188731,SPMASHDH,101,2022-12-28 03:35:21.135,p52::s8::k18# TRAY::cTRAY,52.0,8,18# TRAY,TRAY,37.0,8/28,28.0,17.575000762939453,True,False,Mighties Shiranui
63abb98ab217eb880362254e,361::2022::16186256,16186256,SPMASHDH,101,2022-12-28 03:35:24.154,p52::s7::k18# TRAY::cTRAY,52.0,7,18# TRAY,TRAY,32.0,7/25,25.0,17.975000381469727,True,False,Mighties Shiranui
63abb98bb217eb8803622557,361::2022::16182316,16182316,SPMASHDH,101,2022-12-28 03:35:25.810,p52::s7::k18# TRAY::cTRAY,52.0,7,18# TRAY,TRAY,29.0,7/25,25.0,18.075000286102295,True,False,Mighties Shiranui
63abb98cb217eb8803622558,361::2022::80d7c78147,None,SPMASHDH,209,2022-12-28 03:35:26.331,p51::cBULK,51.0,,,BULK,,,,,False,False,Blue Tote
63abb98db217eb880362256c,361::2022::16182341,16182341,SPMASHDH,101,2022-12-28 03:35:27.819,p52::s8::cTRAY,52.0,8,,TRAY,,8/28,28.0,17.533334096272785,True,False,Mighties Shiranui
63abb98fb217eb8803622578,361::2022::16184617,16184617,SPMASHDH,101,2022-12-28 03:35:30.126,p52::s8::cTRAY,52.0,8,,TRAY,,8/28,28.0,18.520000839233397,True,False,Mighties Shiranui
63abb995b217eb88036225a5,361::2022::16182342,16182342,SPMASHDH,101,2022-12-28 03:35:34.737,p52::s7::k18# TRAY::cTRAY,52.0,7,18# TRAY,TRAY,29.0,7/25,25.0,18.000000953674316,True,False,Mighties Shiranui
63abb996b217eb88036225ae,361::2022::16184546,16184546,SPMASHDH,101,2022-12-28 03:35:37.283,p52::s8::k18# TRAY::cTRAY,52.0,8,18# TRAY,TRAY,24.0,8/28,28.0,16.860000610351562,True,False,Mighties Shiranui
63abb9a0b217eb88036225eb,361::2022::16188743,16188743,SPMASHDH,101,2022-12-28 03:35:46.268,p52::s8::k18# TRAY::cTRAY,52.0,8,18# TRAY,TRAY,37.0,8/28,28.0,17.366666793823242,True,False,Mighties Shiranui
63abb9a0b217eb88036225ec,361::2022::16184545,16184545,SPMASHDH,101,2022-12-28 03:35:44.443,p52::s8::k18# TRAY::cTRAY,52.0,8,18# TRAY,TRAY,25.0,8/28,28.0,17.40000057220459,True,False,Mighties Shiranui
63abb9a1b217eb88036225f9,361::2022::af83b28633,None,SPMASHDH,209,2022-12-28 03:35:47.833,p51::cBULK,51.0,,,BULK,,,,,False,False,Blue Tote
63abb9a2b217eb880362260a,361::2022::16188723,16188723,SPMASHDH,101,2022-12-28 03:35:49.083,p52::s8::k18# TRAY::cTRAY,52.0,8,18# TRAY,TRAY,36.0,8/28,28.0,17.5,True,False,Mighties Shiranui
63abb9abb217eb8803622649,361::2022::16188748,16188748,SPMASHDH,101,2022-12-28 03:35:56.222,p52::s8::k18# TRAY::cTRAY,52.0,8,18# TRAY,TRAY,37.0,8/28,28.0,17.40000057220459,True,False,Mighties Shiranui
63abb9aeb217eb8803622660,361::2022::3f302fd6fc,None,SPMASHDH,209,2022-12-28 03:36:01.991,p51::cBULK,51.0,,,BULK,,,,,False,False,Blue Tote
63abb9b0b217eb8803622671,361::2022::16188751,16188751,SPMASHDH,101,2022-12-28 03:36:03.114,p52::s8::k18# TRAY::cTRAY,52.0,8,18# TRAY,TRAY,36.0,8/28,28.0,17.600000381469727,True,False,Mighties Shiranui
63abb9b1b217eb8803622678,361::2022::16188744,16188744,SPMASHDH,101,2022-12-28 03:36:03.931,p52::s8::k18# TRAY::cTRAY,52.0,8,18# TRAY,TRAY,37.0,8/28,28.0,17.53333346048991,True,False,Mighties Shiranui
63abb9b4b217eb8803622682,361::2022::16186249,16186249,SPMASHDH,101,2022-12-28 03:36:06.259,p52::s7::k18# TRAY::cTRAY,52.0,7,18# TRAY,TRAY,32.0,7/25,25.0,19.166667302449543,True,False,Mighties Shiranui
63abb9b5b217eb8803622685,361::2022::16184591,16184591,SPMASHDH,101,2022-12-28 03:36:07.343,p52::s8::k18# TRAY::cTRAY,52.0,8,18# TRAY,TRAY,25.0,8/28,28.0,17.34999990463257,True,False,Mighties Shiranui
63abb9bdb217eb88036226c0,361::2022::16182339,16182339,SPMASHDH,101,2022-12-28 03:36:16.142,p52::s8::k18# TRAY::cTRAY,52.0,8,18# TRAY,TRAY,28.0,8/28,28.0,17.10000076293945,True,False,Mighties Shiranui
63abb9c1b217eb88036226d2,361::2022::4a63e22d82,None,SPMASHDH,209,2022-12-28 03:36:19.644,p51::cBULK,51.0,,,BULK,,,,,False,False,Blue Tote
63abb9c9b217eb8803622710,361::2022::85998a2419,None,SPMASHDH,209,2022-12-28 03:36:27.694,p51::cBULK,51.0,,,BULK,,,,,False,False,Blue Tote
63abb9cab217eb8803622711,361::2022::16188752,16188752,SPMASHDH,101,2022-12-28 03:36:28.258,p52::s8::k18# TRAY::cTRAY,52.0,8,18# TRAY,TRAY,36.0,8/28,28.0,16.579999923706055,True,False,Mighties Shiranui
63abb9d4b217eb8803622751,361::2022::16182343,16182343,SPMASHDH,101,2022-12-28 03:36:37.703,p52::s7::k18# TRAY::cTRAY,52.0,7,18# TRAY,TRAY,29.0,7/25,25.0,17.93333371480306,True,False,Mighties Shiranui
63abb9d4b217eb8803622755,361::2022::5ed6b06498,None,SPMASHDH,209,2022-12-28 03:36:39.513,p52::cBULK,52.0,,,BULK,,,,,True,False,Mighties Shiranui
63abb9d6b217eb8803622760,361::2022::16188750,16188750,SPMASHDH,101,2022-12-28 03:36:39.360,p52::s8::k18# TRAY::cTRAY,52.0,8,18# TRAY,TRAY,33.0,8/28,28.0,17.375000476837158,True,False,Mighties Shiranui
63abb9d9b217eb8803622778,361::2022::aae676537a,None,SPMASHDH,209,2022-12-28 03:36:44.242,p51::cBULK,51.0,,,BULK,,,,,False,False,Blue Tote
63abb9dcb217eb880362278a,361::2022::16184613,16184613,SPMASHDH,101,2022-12-28 03:36:46.689,p52::s8::k18# TRAY::cTRAY,52.0,8,18# TRAY,TRAY,24.0,8/28,28.0,18.100000858306885,True,False,Mighties Shiranui
63abb9e3b217eb88036227bf,361::2022::118833a2a1,None,SPMASHDH,209,2022-12-28 03:36:54.766,p51::cBULK,51.0,,,BULK,,,,,False,False,Blue Tote
63abb9e4b217eb88036227c1,361::2022::16182338,16182338,SPMASHDH,101,2022-12-28 03:36:53.619,p52::s8::k18# TRAY::cTRAY,52.0,8,18# TRAY,TRAY,28.0,8/28,28.0,16.850000381469727,True,False,Mighties Shiranui
63abb9fbb217eb8803622851,361::2022::16188753,16188753,SPMASHDH,101,2022-12-28 03:37:16.531,p52::s8::k18# TRAY::cTRAY,52.0,8,18# TRAY,TRAY,36.0,8/28,28.0,17.575000286102295,True,False,Mighties Shiranui
63abb9fbb217eb8803622853,361::2022::16182340,16182340,SPMASHDH,101,2022-12-28 03:37:17.659,p52::s8::k18# TRAY::cTRAY,52.0,8,18# TRAY,TRAY,28.0,8/28,28.0,17.375000476837158,True,False,Mighties Shiranui
63abb9feb217eb880362286a,361::2022::a0fe50411c,None,SPMASHDH,209,2022-12-28 03:37:21.275,p51::cBULK,51.0,,,BULK,,,,,False,False,Blue Tote
63abba12b217eb88036228ef,361::2022::16188705,16188705,SPMASHDH,101,2022-12-28 03:37:39.723,p52::s8::k18# TRAY::cTRAY,52.0,8,18# TRAY,TRAY,37.0,8/28,28.0,17.433333079020183,True,False,Mighties Shiranui
63abba15b217eb8803622906,361::2022::d169aed050,None,SPMASHDH,209,2022-12-28 03:37:44.891,p51::cBULK,51.0,,,BULK,,,,,False,False,Blue Tote
63abba1cb217eb880362293f,361::2022::16182333,16182333,SPMASHDH,101,2022-12-28 03:37:50.044,p52::s8::k18# TRAY::cTRAY,52.0,8,18# TRAY,TRAY,28.0,8/28,28.0,16.675000190734863,True,False,Mighties Shiranui
63abba1db217eb8803622944,361::2022::563f60346f,None,SPMASHDH,209,2022-12-28 03:37:52.144,p51::cBULK,51.0,,,BULK,,,,,False,False,Blue Tote
63abba1db217eb8803622948,361::2022::16184592,16184592,SPMASHDH,101,2022-12-28 03:37:52.121,p52::s8::k18# TRAY::cTRAY,52.0,8,18# TRAY,TRAY,24.0,8/28,28.0,17.100000858306885,True,False,Mighties Shiranui
63abba22b217eb8803622964,361::2022::16186258,16186258,SPMASHDH,101,2022-12-28 03:37:57.127,p52::s7::cTRAY,52.0,7,,TRAY,,7/25,25.0,17.93333371480306,True,False,Mighties Shiranui
63abba28b217eb8803622990,361::2022::16188749,16188749,SPMASHDH,101,2022-12-28 03:38:01.718,p52::s8::k18# TRAY::cTRAY,52.0,8,18# TRAY,TRAY,36.0,8/28,28.0,17.850000381469727,True,False,Mighties Shiranui
